TrackName,TrackPopularity,TrackAlbumReleaseDate,PlaylistGenre,PlaylistSubGenre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
No Idea,92,29/5/2019,edm,pop edm,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,153750
Suicidal,90,22/11/2019,edm,pop edm,0.736,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.005,222997
Timber,14,19/7/2019,edm,pop edm,0.776,0.696,9,-8.294,1,0.0814,0.273,0,0.0564,0.927,109.958,175786
HIGHEST IN THE ROOM,94,4/10/2019,edm,pop edm,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721
I Don't Care (with Justin Bieber),84,12/7/2019,edm,pop edm,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947
Broken Heart,18,28/6/2019,edm,pop edm,0.805,0.888,3,-3.255,1,0.0368,0.281,0,0.203,0.342,107.999,172234
Bandit (with YoungBoy Never Broke Again),92,4/10/2019,edm,pop edm,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
Fantasias,92,29/8/2019,edm,pop edm,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711
Chill Cloud,39,10/1/2020,edm,pop edm,0.748,0.677,7,-5.635,1,0.0688,0.114,0,0.202,0.537,110.04,185466
Futsal Shuffle 2020,91,12/12/2019,edm,pop edm,0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913
Mio,39,10/1/2020,edm,pop edm,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806
Sunflower - Spider-Man: Into the Spider-Verse,87,6/9/2019,edm,pop edm,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
China,93,19/7/2019,edm,pop edm,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714
it's Friday,45,27/12/2019,edm,pop edm,0.791,0.877,9,-6.651,1,0.0442,0.0543,0.000136,0.328,0.666,120,132500
Ayy Macarena,91,13/11/2019,edm,pop edm,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
Heartless,93,27/11/2019,edm,pop edm,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080
With You,26,29/3/2019,edm,pop edm,0.694,0.693,2,-4.891,1,0.262,0.211,0.000201,0.189,0.545,100.138,178587
Ballin' (with Roddy Ricch),90,28/6/2019,edm,pop edm,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435
Hola - Remix,91,1/11/2019,edm,pop edm,0.654,0.672,0,-5.98,0,0.311,0.471,0,0.0781,0.343,181.857,249520
Just the Same,19,27/9/2019,edm,pop edm,0.726,0.573,1,-10.329,0,0.0542,0.0213,0.00018,0.72,0.559,120.029,129500
SUGAR,88,23/8/2019,edm,pop edm,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533
Say So,88,7/11/2019,edm,pop edm,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
Save Me,42,8/11/2019,edm,pop edm,0.693,0.779,7,-4.725,1,0.0377,0.174,8.08e-05,0.0933,0.842,123.994,175797
Beautiful People (feat. Khalid),85,12/7/2019,edm,pop edm,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867
How Do You Sleep?,91,19/7/2019,edm,pop edm,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205
Carillo,38,3/1/2020,edm,pop edm,0.598,0.862,6,-4.738,1,0.099,0.00251,0,0.305,0.366,117.054,176410
Lucid Dreams,92,10/12/2018,edm,pop edm,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,89,27/12/2019,edm,pop edm,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
Moments,14,4/10/2019,edm,pop edm,0.686,0.731,10,-6.784,1,0.252,0.482,0,0.421,0.376,103.985,182320
South of the Border (feat. Camila Cabello & Cardi B),91,12/7/2019,edm,pop edm,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467
You should be sad,14,8/11/2019,edm,pop edm,0.591,0.596,2,-6.38,1,0.0278,0.141,0,0.11,0.333,111.009,205473
Say You Don't,27,2/6/2019,edm,pop edm,0.598,0.606,0,-8.075,1,0.0407,0.0264,0,0.0706,0.211,85.981,251533
Underdog,73,9/1/2020,edm,pop edm,0.655,0.722,0,-4.726,0,0.048,0.556,0,0.133,0.298,90.099,208208
Never Seen the Rain,73,15/7/2019,edm,pop edm,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756
Coming Home,28,30/8/2019,edm,pop edm,0.731,0.898,2,-3.383,1,0.172,0.122,3e-06,0.135,0.734,115.06,169043
Tattoos Together,67,16/1/2020,edm,pop edm,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,186613
stupid,78,6/12/2019,edm,pop edm,0.673,0.579,0,-6.029,0,0.0392,0.0692,8.61e-05,0.186,0.262,96.009,172916
SIREN,26,23/8/2019,edm,pop edm,0.57,0.766,5,-6.403,0,0.0487,0.0662,0.000515,0.155,0.15,139.96,171907
If That's Alright,67,22/11/2019,edm,pop edm,0.507,0.455,8,-6.492,1,0.0279,0.356,0,0.0889,0.333,137.87,235393
Poison,47,20/12/2019,edm,pop edm,0.428,0.53,7,-9.295,0,0.0455,0.261,0.000495,0.0934,0.052,155.017,151778
Slow,66,10/1/2020,edm,pop edm,0.636,0.243,2,-9.509,1,0.04,0.815,0,0.111,0.239,142.016,163547
Eleven,83,9/1/2020,edm,pop edm,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361
Can't Fear The Night - FIXL Remix,45,27/12/2019,edm,pop edm,0.7,0.779,11,-5.931,0,0.0299,0.248,0.0112,0.157,0.514,127.965,153965
Still Learning,70,17/1/2020,edm,pop edm,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,211784
me & ur ghost,68,16/1/2020,edm,pop edm,0.761,0.625,7,-6.17,1,0.026,0.0696,0,0.0784,0.875,100.022,200400
Mad Money,29,8/11/2019,edm,pop edm,0.801,0.762,7,-5.875,1,0.0475,0.1,0,0.206,0.391,110.014,170635
Salt,80,12/12/2019,edm,pop edm,0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.052,180283
Watermelon Sugar,90,17/11/2019,edm,pop edm,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000
Luv Motion,30,1/11/2019,edm,pop edm,0.742,0.855,0,-5.853,0,0.0998,0.00351,2.28e-05,0.152,0.459,124.033,158648
Chills,77,30/12/2019,edm,pop edm,0.615,0.689,1,-5.332,1,0.0658,0.00483,0,0.177,0.783,162.919,165597
Invisible - from the Netflix Film Klaus,70,8/11/2019,edm,pop edm,0.519,0.731,11,-3.993,1,0.0402,0.0571,0,0.381,0.296,82.967,173975
Dance Again,79,10/1/2020,edm,pop edm,0.784,0.552,1,-7.261,0,0.0871,0.0447,0,0.192,0.465,111.984,170498
Can't Fear The Night,47,8/11/2019,edm,pop edm,0.595,0.76,11,-6.277,0,0.0287,0.0135,0.0181,0.239,0.707,128.039,147158
Tudo Ok,76,15/11/2019,edm,pop edm,0.814,0.755,11,-6.164,0,0.0942,0.239,0,0.306,0.963,79.975,178500
Amor de Que,78,31/10/2019,edm,pop edm,0.737,0.819,11,-5.056,0,0.0446,0.0726,0,0.36,0.904,139.988,157929
Surtada - Remix Brega Funk,84,25/9/2019,edm,pop edm,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,152784
Dancin (feat. Luvli) - Krono Remix,84,7/11/2014,edm,pop edm,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053
Can't Get Over You,69,12/7/2019,edm,pop edm,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439
Parabéns,75,17/10/2019,edm,pop edm,0.723,0.856,1,-5.596,1,0.0562,0.00687,2.48e-06,0.397,0.688,170.106,136844
Tutu - Remix,77,15/10/2019,edm,pop edm,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191
Sou Eu,65,25/10/2019,edm,pop edm,0.872,0.784,8,-4.126,0,0.372,0.281,0,0.0703,0.819,106.714,138157
A Gente Fez Amor - Ao Vivo,84,5/12/2019,edm,pop edm,0.793,0.937,8,-2.44,0,0.0336,0.366,4.27e-06,0.962,0.827,134.012,237517
Apimentadíssima,65,16/8/2019,edm,pop edm,0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,137624
On & On,79,22/11/2019,edm,pop edm,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027
Carreira Solo - Ao Vivo,78,31/10/2019,edm,pop edm,0.806,0.933,2,-1.152,1,0.0376,0.409,0,0.871,0.916,126.957,215767
Pro Dia Nascer Feliz,50,16/12/2019,edm,pop edm,0.67,0.846,9,-6.543,0,0.0884,0.164,0,0.113,0.589,124.016,203226
Motivation,83,16/8/2019,edm,pop edm,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837
Me Gusta,79,13/1/2020,edm,pop edm,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570
Favela,69,17/8/2018,edm,pop edm,0.777,0.812,2,-3.206,0,0.0598,0.0125,0.00233,0.0264,0.283,103.023,185105
Kenny G,79,4/9/2019,edm,pop edm,0.417,0.767,9,-3.31,1,0.194,0.0778,0,0.113,0.152,72.573,189600
Joga Esse Rabão pro Pai,54,24/10/2019,edm,pop edm,0.643,0.585,10,-4.73,0,0.145,0.205,2.42e-06,0.0876,0.438,106.794,151319
Relógio Parado (Ao Vivo),78,11/10/2019,edm,pop edm,0.741,0.943,1,-1.401,1,0.0456,0.0486,0,0.965,0.725,124.984,180736
Liar,87,4/9/2019,edm,pop edm,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
Sobrou Silêncio,65,11/10/2019,edm,pop edm,0.825,0.765,11,-5.028,0,0.12,0.369,0,0.321,0.277,92.052,192717
O que Tiver de Ser,36,17/1/2020,edm,pop edm,0.421,0.843,7,-4.532,1,0.194,0.0352,0,0.114,0.344,180.18,172167
Exército da Paz (Peace Army),56,3/1/2020,edm,pop edm,0.553,0.768,2,-6.376,0,0.0413,0.179,0,0.0784,0.926,178.075,259413
Invocada (Participação especial de Léo Santana) - Ao vivo,80,31/5/2019,edm,pop edm,0.776,0.864,1,-4.281,1,0.0517,0.478,0,0.932,0.701,134.992,157494
Bumbum Ignorante,67,13/12/2019,edm,pop edm,0.857,0.733,5,-3.528,0,0.0985,0.158,0,0.0855,0.855,155.061,136258
Tiro de Festim - Ao Vivo,65,10/1/2020,edm,pop edm,0.549,0.753,11,-4.728,0,0.104,0.656,0,0.442,0.55,112.361,193103
Isso Que é Vida,67,15/3/2019,edm,pop edm,0.86,0.73,9,-3.565,1,0.13,0.471,0,0.0952,0.93,133.889,159459
Shameless,76,5/9/2019,edm,pop edm,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,219742
Yo x Ti, Tu x Mi,88,15/8/2019,edm,pop edm,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
Princesa - Ao Vivo,62,25/10/2019,edm,pop edm,0.721,0.827,5,-5.127,0,0.0536,0.335,0,0.311,0.951,149.977,122784
You Know You Love Me,55,4/10/2019,edm,pop edm,0.696,0.839,11,-3.687,0,0.0261,0.312,8.77e-06,0.184,0.894,127.052,208057
Reggae Bom,63,14/6/2019,edm,pop edm,0.669,0.514,8,-9.878,1,0.0745,0.417,0,0.197,0.557,67.006,168160
Só Ficou O Cheiro (feat. Melim),62,12/9/2019,edm,pop edm,0.744,0.728,0,-6.971,1,0.0755,0.504,0,0.472,0.608,84.003,212480
London,53,18/10/2019,edm,pop edm,0.766,0.94,9,-6.432,0,0.0805,0.0305,0.000826,0.298,0.511,124,158710
Onze e Pouquinho,73,18/10/2019,edm,pop edm,0.609,0.597,9,-8.881,0,0.0378,0.722,0,0.158,0.746,140.03,180687
Te Prometo,63,24/10/2019,edm,pop edm,0.825,0.722,9,-3.928,0,0.197,0.192,0,0.0979,0.823,173.981,157566
Rewind (feat. Caelu),62,27/9/2019,edm,pop edm,0.746,0.817,0,-5.226,1,0.0612,0.00389,0.00236,0.158,0.343,123.022,181463
Ela É do Tipo,73,7/3/2019,edm,pop edm,0.632,0.398,6,-6.615,1,0.373,0.945,0,0.228,0.633,90.695,204931
Sumiu do Mapa - Ao Vivo,69,18/10/2019,edm,pop edm,0.809,0.848,7,-3.782,1,0.0386,0.319,0,0.64,0.768,125.01,147669
Pisadinha,70,22/11/2019,edm,pop edm,0.642,0.874,3,-3.162,1,0.128,0.439,0,0.0821,0.829,164.81,158662
Me Valoriza (feat. Dilsinho) - Ao Vivo,61,22/11/2019,edm,pop edm,0.453,0.801,0,-3.546,1,0.106,0.131,0,0.861,0.664,149.745,184761
Old Town Road (feat. Billy Ray Cyrus) - Remix,40,5/4/2019,edm,pop edm,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067
Perrengue - Ao Vivo,73,4/10/2019,edm,pop edm,0.826,0.866,0,-1.517,1,0.0355,0.332,0,0.665,0.909,123.11,211483
Lalala,91,28/6/2019,edm,pop edm,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627
Me Espera,60,7/11/2019,edm,pop edm,0.767,0.609,5,-6.947,0,0.0485,0.0233,0,0.114,0.742,140.061,242219
Vidrado Em Você,78,11/6/2019,edm,pop edm,0.843,0.925,2,0.302,1,0.0997,0.139,7.65e-06,0.109,0.59,159.926,134769
Bate Palma,61,10/1/2020,edm,pop edm,0.857,0.685,1,-4.84,0,0.38,0.626,0,0.206,0.837,150.052,185600
Teu Segredo - Ao Vivo,74,30/8/2019,edm,pop edm,0.5,0.672,9,-7.363,1,0.0433,0.674,0,0.971,0.538,80.479,182861
O Brasil Tem Que Te Ver (feat. MC Kevinho),67,6/12/2019,edm,pop edm,0.694,0.822,7,-5.478,0,0.0467,0.449,0,0.97,0.911,163.748,160976
Flor Que Se Cheira - Ao Vivo,75,18/3/2019,edm,pop edm,0.68,0.759,2,-5.254,0,0.144,0.637,0,0.556,0.797,117.827,161375
Quem Traiu Levou - Ao Vivo,77,12/9/2019,edm,pop edm,0.583,0.958,11,-2.395,1,0.0849,0.325,1.98e-06,0.322,0.826,173.937,154183
Para, Pensa e Volta - Ao Vivo,78,28/6/2019,edm,pop edm,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179
50 Vezes - Ao Vivo,73,29/3/2019,edm,pop edm,0.557,0.657,7,-6.428,1,0.0277,0.822,1.54e-06,0.952,0.574,147.872,184107
Péssimo Negócio (Ao Vivo),70,31/1/2019,edm,pop edm,0.538,0.651,10,-5.805,1,0.0336,0.801,0,0.948,0.544,148.03,201378
Passinho do Rá,47,24/10/2019,edm,pop edm,0.593,0.813,1,-3.192,0,0.268,0.325,0.000234,0.0663,0.698,175.137,153249
Mantém,71,9/10/2019,edm,pop edm,0.754,0.765,10,-5.354,0,0.0777,0.38,0,0.113,0.53,129.983,195692
Alô Som (feat. Maiara & Maraisa) - Ao Vivo,65,20/9/2019,edm,pop edm,0.737,0.869,7,-3.173,1,0.0608,0.261,0,0.861,0.646,119.987,193967
Chora Até Perder a Fala - Ao Vivo,63,5/12/2019,edm,pop edm,0.805,0.877,1,-2.978,0,0.0449,0.265,0,0.281,0.802,126.941,189866
Muito Cedo,69,16/11/2019,edm,pop edm,0.561,0.744,4,-6.403,1,0.0408,0.581,0,0.821,0.638,152.076,203289
Reprise - Ao Vivo,69,29/3/2019,edm,pop edm,0.561,0.735,6,-6.847,0,0.0357,0.795,0,0.871,0.775,147.975,166673
Áudio - Ao Vivo em Brasília,60,12/7/2019,edm,pop edm,0.605,0.812,11,-4.699,1,0.0403,0.515,0,0.419,0.451,110.081,190245
Mensagem Só de Ida (feat. Maiara & Maraisa) - Ao Vivo,67,8/11/2019,edm,pop edm,0.485,0.855,0,-2.978,0,0.165,0.159,0,0.312,0.574,161.743,162874
Quem me Colocou pra Beber,65,8/11/2019,edm,pop edm,0.819,0.734,3,-6.24,0,0.0991,0.496,0,0.0842,0.962,172.021,138837
Eterna Sacanagem,74,18/10/2019,edm,pop edm,0.558,0.675,8,-4.564,1,0.484,0.501,0,0.106,0.769,92.678,168800
A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,78,22/3/2019,edm,pop edm,0.542,0.876,6,-3.378,1,0.0972,0.724,0,0.925,0.634,118.777,182735
@Isa - Ao Vivo,68,29/11/2019,edm,pop edm,0.654,0.951,9,-2.935,0,0.0558,0.288,0,0.121,0.913,158.904,156913
Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),72,31/1/2019,edm,pop edm,0.485,0.648,2,-6.465,1,0.0362,0.862,0,0.864,0.692,148.052,196831
Paraíso (Heaven) - Ao Vivo,59,25/10/2019,edm,pop edm,0.657,0.74,9,-4.644,1,0.0564,0.0632,0,0.491,0.524,160.054,175533
Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,73,8/3/2019,edm,pop edm,0.668,0.884,0,-3.239,1,0.0651,0.663,0,0.45,0.707,116.993,144071
Easy,78,11/10/2019,edm,pop edm,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,194686
Lights Up,74,11/10/2019,edm,pop edm,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227
Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,73,16/8/2019,edm,pop edm,0.716,0.828,11,-4.375,1,0.0727,0.16,0,0.686,0.806,124.895,190950
Too Close,66,16/10/2019,edm,pop edm,0.483,0.667,8,-6.243,1,0.0912,0.0715,0,0.0676,0.64,96.028,147741
Tchau Tchau,66,6/9/2019,edm,pop edm,0.58,0.83,7,-4.266,0,0.148,0.154,0,0.0449,0.734,135.936,170077
Pequenas Alegrias da Vida Adulta (feat. Thiago Ventura),59,30/10/2019,edm,pop edm,0.752,0.662,4,-8.011,0,0.485,0.56,0,0.0668,0.695,81.912,292013
Qué Pena,85,27/9/2019,edm,pop edm,0.635,0.661,11,-6.425,0,0.364,0.102,0,0.336,0.858,126.15,212711
3 Batidas - Ao Vivo,82,16/8/2019,edm,pop edm,0.552,0.709,8,-5.435,1,0.129,0.611,0,0.763,0.528,117.582,157186
Cry for Me,73,4/10/2019,edm,pop edm,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058,189133
Oi,71,14/6/2019,edm,pop edm,0.806,0.56,7,-9.356,1,0.0485,0.296,0,0.101,0.72,134.057,175973
Chupadinha,67,26/9/2019,edm,pop edm,0.723,0.844,0,-6.39,0,0.0402,0.646,0,0.0744,0.967,172.095,150047
Cabeça Voando,67,26/9/2019,edm,pop edm,0.659,0.834,6,-6.493,1,0.0439,0.388,1.32e-05,0.121,0.963,172.008,183536
Não Planeje Nada,59,26/7/2019,edm,pop edm,0.66,0.778,8,-4.314,1,0.0574,0.348,0,0.723,0.48,147.096,177807
Mandona - Acústico,69,19/11/2018,edm,pop edm,0.652,0.4,11,-11.284,0,0.447,0.339,0,0.105,0.556,88.755,239999
Praia do Rosa - Acústico,70,23/11/2018,edm,pop edm,0.57,0.595,9,-8.797,0,0.216,0.273,0,0.151,0.779,90.653,256524
Con Altura,87,28/3/2019,edm,pop edm,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627
Espelho Meu - Ao Vivo,60,1/2/2019,edm,pop edm,0.521,0.918,6,-3.414,0,0.0867,0.203,0,0.579,0.683,185.995,161152
Meio Termo - Ao Vivo,56,27/9/2019,edm,pop edm,0.676,0.794,11,-3.286,1,0.046,0.0654,0,0.414,0.847,113.987,193456
Panini,13,20/6/2019,edm,pop edm,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893
Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,70,30/11/2018,edm,pop edm,0.543,0.754,0,-6.714,1,0.0639,0.792,0,0.499,0.749,166.175,169245
Bota pra Tremer,68,24/8/2018,edm,pop edm,0.872,0.399,9,-11.145,1,0.245,0.353,8.32e-05,0.106,0.915,149.936,120400
Volta Vai (feat. Simone & Simaria) - Ao Vivo,60,2/8/2019,edm,pop edm,0.569,0.908,0,-2.477,0,0.0512,0.0677,0,0.743,0.526,130.142,203495
Piscininha Amor,54,17/1/2019,edm,pop edm,0.8,0.7,3,-3.359,0,0.208,0.264,0,0.0938,0.808,159.956,199312
Calma - Remix,86,5/10/2018,edm,pop edm,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200
10,000 Hours (with Justin Bieber),91,4/10/2019,edm,pop edm,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693
Lose You To Love Me,93,23/10/2019,edm,pop edm,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459
Eastside (with Halsey & Khalid),79,7/12/2018,edm,pop edm,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770
Circles,49,6/9/2019,edm,pop edm,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
Slave,20,17/1/2020,edm,pop edm,0.666,0.544,4,-6.948,0,0.0361,0.012,0,0.0798,0.395,75.018,154692
ROXANNE,71,10/10/2019,edm,pop edm,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636
Goodbyes (Feat. Young Thug),51,5/7/2019,edm,pop edm,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960
Call Me Maybe,76,1/1/2012,edm,pop edm,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400
Only Human,86,7/6/2019,edm,pop edm,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000
Nothing Breaks Like a Heart (feat. Miley Cyrus),79,30/11/2018,edm,pop edm,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467
When Love Takes Over (feat. Kelly Rowland),64,17/4/2009,edm,pop edm,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000
Mad Love,77,7/6/2019,edm,pop edm,0.622,0.796,0,-2.999,0,0.172,0.667,0,0.106,0.62,197.705,169813
Happy Now,81,26/10/2018,edm,pop edm,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362
I Cry,57,22/6/2012,edm,pop edm,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800
Made to Sell,34,20/12/2019,edm,pop edm,0.667,0.921,11,-3.651,0,0.184,0.0947,0,0.0977,0.586,100.038,173658
Find U Again (feat. Camila Cabello),74,30/5/2019,edm,pop edm,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,176417
Mad Love,57,15/2/2018,edm,pop edm,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,199945
Need You Now,73,1/1/2010,edm,pop edm,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440
Love's Mistake,6,17/1/2020,edm,pop edm,0.371,0.487,3,-6.978,1,0.033,0.507,0,0.334,0.234,153.9,232792
Shape of You,86,3/3/2017,edm,pop edm,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
Solo (feat. Demi Lovato),80,17/5/2018,edm,pop edm,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653
Getaway,62,15/11/2019,edm,pop edm,0.638,0.725,10,-7.232,0,0.0326,0.0991,1.12e-05,0.348,0.426,104.929,175429
Can't Hold Us - feat. Ray Dalton,83,9/10/2012,edm,pop edm,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343
Happy - From "Despicable Me 2",54,3/3/2014,edm,pop edm,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,232720
Rooting,43,6/12/2019,edm,pop edm,0.862,0.633,5,-8.237,0,0.119,0.114,9.19e-05,0.0536,0.635,104.013,186297
California Gurls,71,12/3/2012,edm,pop edm,0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,234653
OMG (feat. will.i.am),72,30/3/2010,edm,pop edm,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493
One Kiss (with Dua Lipa),85,6/4/2018,edm,pop edm,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
Airplanes (feat. Hayley Williams),68,27/4/2010,edm,pop edm,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,180480
Love The Way You Lie,82,18/6/2010,edm,pop edm,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373
Bad Romance,78,5/11/2009,edm,pop edm,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573
Despacito,79,1/2/2019,edm,pop edm,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,229360
Dynamite,77,1/1/2010,edm,pop edm,0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,202613
Radioactive,78,4/9/2012,edm,pop edm,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
Break Your Heart,71,1/1/2010,edm,pop edm,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547
Feels Like You,53,6/12/2019,edm,pop edm,0.63,0.833,5,-5.228,0,0.0657,0.0513,0,0.324,0.528,126.145,157619
Señorita,93,21/6/2019,edm,pop edm,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960
God's Plan,86,29/6/2018,edm,pop edm,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973
Easy on Me,35,1/11/2019,edm,pop edm,0.499,0.672,10,-5.38,1,0.0374,0.539,0,0.106,0.478,92.984,217097
E.T.,65,12/3/2012,edm,pop edm,0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,229573
Don't You Worry Child - Radio Edit,77,14/9/2012,edm,pop edm,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862
I Don't Care (with Justin Bieber),90,10/5/2019,edm,pop edm,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947
Lying We're Fine,42,1/11/2019,edm,pop edm,0.644,0.525,6,-6.762,0,0.0298,0.0583,1.03e-06,0.206,0.245,102.006,178835
